first_name,last_name,price,above_100
Victoria,Higgins,198.723101,true
Kaylee,Berry,223.869000,true
Elizabeth,Duncan,186.452061,true
Bryan,Price,62.801500,false
Robert,Johnson,58.517606,false
Stephanie,Molina,221.559314,true
Justin,Griffin,269.050725,true
Jennifer,Novak,119.650197,true
James,Smith,264.726504,true
Lisa,Meyers,36.242725,false
Gary,Thompson,246.723622,true
Rachel,Maxwell,16.237353,false
Michael,Warren,205.973281,true
Amanda,Alexander,288.040267,true
Thomas,DDS,94.862954,false
Melissa,Perez,8.902708,false
Amy,Johnson,113.435949,true
Devin,Lewis,295.754366,true
Jacob,Hogan,293.046000,true
Zachary,Russo,35.717601,false
Shannon,Thomas,43.065524,false
Joshua,Perez,209.134792,true
Joshua,Jimenez,200.477372,true
Teresa,Harris,169.255191,true
Courtney,Morse,189.272342,true
Jeffrey,Murray,135.765103,true
Kayla,Mcintyre,18.025372,false
Marvin,Williams,166.934467,true
Robert,Chang,231.570375,true
Briana,Johnson,135.971903,true
Joe,Bishop,172.818114,true
Terri,Herring,17.810862,false
Jean,Young,61.488980,false
Carla,Jackson,270.235153,true
Tara,Chavez,205.752612,true
Jeffrey,Ware,259.177956,true
Barry,Randolph,131.556790,true
Eric,Hoffman,74.675740,false
Jacqueline,Walters,50.609858,false
William,Miller,179.767660,true
Daniel,Perez,184.431822,true
Kimberly,Larson,146.688787,true
Brian,Finley,278.504309,true
Kristin,Wagner,126.673503,true
Kelly,DVM,10.424593,false
Jessica,Dixon,212.783119,true
Kathleen,Rodriguez,140.170379,true
Tyler,Johnson,109.791695,true
Nicholas,Joseph,40.996064,false
Wendy,Grant,115.120613,true
David,Burton,32.030952,false
Luke,Carpenter,164.251986,true
Jesse,Johnson,224.966790,true
Marcus,Sims,43.375854,false
Katherine,Daniels,264.452960,true
Cynthia,Smith,119.426248,true
Angela,Nichols,272.545882,true
Mallory,Jenkins,254.814875,true
Nicole,Shea,107.012051,true
James,Clark,17.530581,false
Brandon,Valdez,250.563758,true
Anthony,Mitchell,112.716897,true
Stephanie,Gutierrez,259.036651,true
Charles,Clarke,50.930321,false
Alexander,Hamilton,254.280333,true
Jerry,Daniels,204.215699,true
Casey,Baker,296.939579,true
Shirley,Nguyen,9.011665,false
Jesse,Brown,247.328232,true
Valerie,Owens,238.103714,true
Alicia,Sharp,243.622929,true
Sherry,Jensen,13.839516,false
William,Garcia,258.180909,true
Barbara,Freeman,141.890534,true
Rebecca,Zimmerman,293.373272,true
Patricia,Velasquez,249.947925,true
Ronnie,Clark,272.908659,true
Timothy,Rose,65.743270,false
Joshua,Ramirez,64.549974,false
Joseph,Dawson,111.017138,true
Robert,Rios,87.317980,false
Karen,Mitchell,277.251154,true
Patrick,Greene,7.259436,false
Matthew,Nelson,295.314689,true
Melissa,Smith,70.042821,false
Amy,Johnson,78.268921,false
Edgar,Ellis,208.677704,true
Olivia,Rivera,104.809495,true
Kelly,MD,40.208496,false
Jennifer,Anderson,17.906333,false
Tammy,Clark,125.067222,true
Jennifer,Marquez,21.636047,false
Cory,Silva,36.245412,false
Mackenzie,Moon,264.926890,true
Larry,Wade,126.304968,true
Diana,Shaffer,37.504063,false
Stephen,Smith,168.189529,true
Kendra,White,265.108559,true
Lindsey,Williamson,280.395397,true
Wanda,Hale,106.099799,true
Jillian,DDS,10.643670,false
Douglas,Thomas,119.038261,true
Jennifer,Davis,153.052654,true
George,Holmes,44.386141,false
Marissa,Webster,105.437824,true
Anna,Boyle,80.475522,false
Paul,Gillespie,174.681574,true
Autumn,Johnston,132.780344,true
Tracey,DDS,118.022533,true
Amy,Flynn,128.673980,true
Melissa,Davis,72.589775,false
Vincent,Mitchell,78.439905,false
Gregory,Martin,144.691575,true
Robert,Jr.,117.320563,true
Melissa,Montgomery,101.484553,true
Krystal,Cunningham,296.536062,true
Scott,Lee,163.487851,true
James,Murray,28.590258,false
Hunter,Stokes,3.582742,false
Jasmine,Austin,33.903830,false
Grant,Summers,51.780342,false
Sarah,DDS,271.602368,true
Brianna,Lewis,192.617676,true
Rhonda,DVM,145.645555,true
Dennis,Jr.,161.358429,true
Michael,Stewart,245.440099,true
William,Wilkins,22.905558,false
Rebecca,Jimenez,142.590737,true
Kathleen,Roman,15.101360,false
Billy,Smith,22.531815,false
Nicole,James,101.913846,true
Allison,Holt,12.799010,false
Amanda,Johnson,19.174613,false
Michael,Spencer,171.890946,true
Brandi,King,30.053667,false
Alexander,King,23.470631,false
Nicole,Sampson,207.638515,true
Savannah,Bell,22.055639,false
Jessica,MD,103.703110,true
Lauren,Gallagher,266.215602,true
Jack,Townsend,93.277919,false
Jamie,Nguyen,228.995333,true
Ann,Price,266.323001,true
Michael,Rodriguez,224.045295,true
Heather,Davidson,219.833786,true
Marie,Green,146.640675,true
Lori,Tapia,147.342279,true
Kayla,Alvarado,127.241043,true
Susan,Crosby,200.365291,true
Nathan,Harris,163.873103,true
Michael,Daniel,4.582288,false
Ashley,Jones,53.149434,false
John,Wright,91.355925,false
Melissa,Jordan,294.215413,true
Carrie,Jackson,232.676811,true
Rebecca,Anderson,183.170242,true
Paul,Powell,105.116217,true
Shawn,Baxter,81.035280,false
Sarah,Wright,141.010179,true
Kimberly,Romero,235.624084,true
Matthew,Washington,186.504484,true
Kirk,Hayden,148.250180,true
Traci,Kelley,41.562983,false
Isabella,Chen,129.692107,true
Melanie,Salazar,292.846106,true
Stephanie,Lewis,76.431229,false
Christopher,Hensley,249.155656,true
Terry,Vincent,242.985900,true
Jason,Alvarado,95.920276,false
Michelle,Evans,257.237303,true
Dennis,Benitez,87.119805,false
Troy,Garcia,181.405463,true
Albert,Davila,113.210982,true
Candice,Rivera,42.881321,false
Cole,Edwards,244.077925,true
Danielle,Johnson,31.630414,false
Justin,Ramirez,146.346494,true
Elizabeth,Griffith,205.778378,true
Kristin,Clay,260.347468,true
Joseph,White,65.207535,false
Marissa,Holmes,59.402402,false
Michelle,Hamilton,91.622372,false
Christopher,Alvarez,126.025264,true
Craig,Hogan,136.712694,true
Melissa,Castillo,281.160808,true
Maria,Williams,10.212926,false
Vanessa,Thomas,20.580841,false
Gary,Obrien,53.395821,false
Melissa,Holt,252.281844,true
Eric,Valenzuela,176.527750,true
Anthony,Hardy,4.902725,false
Karen,Johnson,49.410292,false
Richard,Hunt,249.751200,true
Karen,Robertson,1.710968,false
Adam,Jones,56.932521,false
Jonathan,Fuller,14.719216,false
Jason,Harris,151.430586,true
Danielle,Hill,179.845400,true
Seth,Freeman,224.552634,true
Joseph,Davis,97.096769,false
Sonya,Reyes,209.985531,true
Michael,Castro,243.178631,true
Jonathan,Collins,101.462068,true
Eric,Hayes,279.973295,true
Eric,Moore,77.420588,false
Veronica,Estes,270.823252,true
Timothy,Aguilar,133.113553,true
Taylor,Hunt,138.204213,true
Michael,Clarke,128.953236,true
Cheryl,Morse,275.761275,true
Jose,Page,184.058919,true
Matthew,Kramer,265.391779,true
Regina,Barrera,185.213415,true
Sean,George,53.763042,false
Cody,Hernandez,180.926599,true
Hunter,Smith,175.218153,true
Andrea,Burke,256.302631,true
Elizabeth,Patterson,290.112973,true
Austin,Rhodes,158.118247,true
Maurice,Thompson,224.126542,true
Richard,Martinez,86.964240,false
Brian,Hernandez,42.670256,false
Samantha,Shields,149.895218,true
Joseph,Walker,282.049404,true
Tracy,Hernandez,215.059608,true
Vicki,Fox,41.512506,false
Louis,Campos,277.906259,true
Justin,Scott,208.066006,true
Megan,Vaughn,289.956411,true
Mary,Hughes,15.213739,false
Anita,Fleming,58.247424,false
Alyssa,Melendez,273.659319,true
Joshua,DDS,253.409383,true
Lisa,Smith,203.961138,true
Kathy,Lee,265.446304,true
Bethany,Park,233.689167,true
Joshua,Butler,239.821388,true
Danielle,Potter,204.538536,true
Kenneth,Robinson,152.784075,true
Eric,Pineda,111.047932,true
James,Dorsey,68.904636,false
Michael,Miller,129.604948,true
Danielle,Martinez,45.949387,false
Gary,Young,212.298237,true
Lisa,Decker,275.715885,true
Kayla,Randolph,232.822022,true
Peggy,Thompson,124.466475,true
Alex,Cooper,170.205336,true
Joanne,Wilson,229.613672,true
Maria,Adams,141.712867,true
Julie,Horton,276.581625,true
Jeffrey,Galvan,210.506192,true
Christopher,Johnson,268.630270,true
Jennifer,Arias,59.594681,false
Jocelyn,Bell,84.954548,false
Eric,Brown,133.400723,true
Devon,Wright,29.215769,false
Rodney,Robles,158.983892,true
Kara,Austin,271.467256,true
Jeffrey,Tanner,203.743313,true
Shaun,Nunez,153.198766,true
Daniel,Mccall,143.271503,true
Frank,Owen,233.201537,true
Beth,Johnson,128.792358,true
Joshua,Clark,190.911367,true
Gary,Jones,52.316625,false
Nancy,Brown,115.958405,true
Megan,Roach,18.682393,false
Lucas,Ross,221.126946,true
Jerry,Tucker,29.951992,false
Timothy,Robles,76.082255,false
Christopher,Goodwin,78.122332,false
Philip,Wilson,22.843132,false
Carrie,Davis,295.048132,true
Michael,Daniel,229.951577,true
Bryan,Valenzuela,236.149380,true
Robin,Garner,79.147375,false
Angel,Thompson,284.730201,true
Christopher,Morgan,216.013140,true
Brittany,Walker,163.110774,true
Shelby,Mann,110.902185,true
Jodi,Wells,44.017344,false
Terri,Gibson,92.360812,false
Vanessa,Hernandez,105.253450,true
Maria,Russell,114.145271,true
Stacy,Moses,126.650470,true
Amanda,Schneider,288.471694,true
Catherine,Lopez,182.017124,true
Amanda,White,12.318898,false
Karina,Spencer,128.149002,true
Deborah,Warren,139.767502,true
Erica,Dixon,168.603157,true
Barbara,Gray,140.746667,true
Deanna,Watson,264.541199,true
Michael,Cox,136.786483,true
Amy,Myers,92.160169,false
Patrick,Hunter,170.413452,true
Marvin,Murphy,212.415250,true
Janice,Graves,223.703768,true
Brooke,Pierce,171.938309,true
Adam,Wells,280.260242,true
Amanda,Atkins,283.426850,true
Gary,Ruiz,132.504823,true
Tina,Wallace,72.913264,false
Casey,Oconnell,16.796061,false
Nancy,Mendoza,281.389030,true
Luis,Nguyen,34.198274,false
William,Graves,111.501642,true
Sean,Brennan,269.228667,true
Matthew,Sellers,53.503495,false
Dorothy,Bradley,199.459603,true
Haley,Flores,252.291406,true
Melissa,Johnson,32.704677,false
Samuel,Tran,199.886415,true
Amanda,Patterson,49.033258,false
Albert,Roach,183.374301,true
Jamie,Huffman,36.839940,false
James,Hamilton,265.630210,true
Joseph,Bird,18.060448,false
Sarah,Contreras,141.414142,true
Joshua,House,65.770316,false
Tamara,Molina,255.253566,true
Max,Maxwell,240.044301,true
Jason,Daniels,269.636598,true
Jordan,Coleman,250.097418,true
Jasmine,Jones,33.932814,false
Jessica,Garcia,231.880309,true
Aaron,George,138.812708,true
Chelsey,Anderson,41.350532,false
Rebecca,Perez,146.231388,true
Duane,Thompson,75.064335,false
Curtis,Clayton,138.056337,true
George,Gonzalez,221.573799,true
Casey,Ford,94.188068,false
Margaret,Johnston,61.245994,false
Eric,Mcclure,238.877536,true
Nathan,Taylor,4.820334,false
Kayla,Parker,222.360077,true
Doris,Obrien,206.949322,true
Brooke,Taylor,34.746150,false
Kathryn,Garrett,266.188504,true
John,Cruz,205.140665,true
Christina,Cannon,98.594147,false
Susan,Lewis,269.332366,true
Pamela,Sanchez,193.778078,true
Stacey,DDS,200.390430,true
Melissa,DDS,201.450948,true
Lori,Morris,38.047609,false
Daniel,Soto,225.162140,true
Karl,Davis,92.089251,false
Lisa,Graves,122.856412,true
Eric,Ray,178.344085,true
Mark,Garcia,229.247028,true
Allison,Alvarez,275.302461,true
Rachel,Williams,44.817155,false
Linda,Mitchell,47.444687,false
David,Shelton,158.708481,true
Vanessa,Long,121.744973,true
Misty,Martin,176.931007,true
Daniel,Gregory,132.891049,true
Mitchell,Jones,253.971680,true
Dawn,Scott,246.036131,true
Emily,Horn,287.466652,true
Catherine,George,14.614920,false
Hunter,Carlson,218.097760,true
Thomas,Baldwin,275.414559,true
Amy,Sellers,91.873503,false
Alicia,Clark,241.585916,true
Sara,Lewis,158.863849,true
Ashley,Lopez,77.892933,false
Terry,Alvarado,161.949818,true
Danielle,Sandoval,83.136456,false
Jesse,Jones,214.802962,true
Lisa,Hess,133.203792,true
Christina,Mason,284.486387,true
Mary,Bell,32.088896,false
Martin,Ramirez,1.109212,false
Stacy,Smith,161.826064,true
Carla,Rodriguez,113.145448,true
Johnny,Stout,134.002236,true
Jennifer,Rodriguez,256.015448,true
Michelle,Thompson,196.675461,true
Lisa,Lyons,148.955979,true
Michael,Coleman,262.209076,true
Lindsey,Williams,99.956208,false
Karen,Hoffman,186.104615,true
Jenny,Jones,189.557710,true
Steven,Knight,282.995761,true
Michael,Franklin,116.874257,true
Mason,DDS,235.554924,true
Terry,Levine,151.522071,true
Catherine,Fletcher,36.592680,false
Deanna,Jones,196.940607,true
Christopher,Mitchell,22.420471,false
John,Owens,191.443426,true
Stephanie,Davis,287.199149,true
Joseph,Ford,264.935484,true
Matthew,Russell,141.249295,true
Danielle,Burke,75.903634,false
Stephanie,Cunningham,220.993981,true
Brian,Proctor,263.635820,true
Michael,Swanson,291.571360,true
Daniel,Santos,49.263482,false
April,Hoffman,203.485580,true
Stephanie,Thomas,249.666722,true
Brianna,Garcia,183.332234,true
Shannon,Berger,125.259784,true
Kathleen,Mays,238.165607,true
Michelle,Park,150.400120,true
Laura,Reynolds,20.089246,false
Ashley,Kaiser,218.399504,true
Reginald,Owens,46.553287,false
Michael,Conway,84.093161,false
Sheila,Pham,5.713232,false
Christie,Smith,70.217355,false
Allison,Carroll,27.656846,false
Donna,Perez,187.327940,true
Sierra,Richmond,299.449204,true
Steven,Wallace,173.002569,true
Jeremy,Thompson,106.610261,true
Jennifer,Mccormick,142.756474,true
Eric,Garcia,27.564504,false
Matthew,Beasley,248.992737,true
Jason,Robinson,249.455037,true
Vicki,Espinoza,285.963886,true
Steven,Snyder,182.035151,true
Michelle,Randolph,70.721063,false
Michelle,Francis,10.015418,false
Steven,Baker,293.750504,true
Zachary,Johnson,36.970031,false
Marc,Velasquez,174.390175,true
John,Carr,50.117461,false
Kimberly,Castillo,243.873678,true
Jay,Lopez,286.800109,true
Amanda,Bridges,81.857221,false
Jessica,Swanson,60.961990,false
Jose,Gonzalez,77.844282,false
Teresa,DVM,67.202896,false
Michael,Gutierrez,185.846501,true
Hannah,Marshall,251.879793,true
Janice,Davis,290.376732,true
Jessica,Crawford,254.216144,true
Brian,Bean,293.176854,true
Edward,Perez,217.694778,true
Adam,Miller,49.280816,false
Veronica,Gray,140.994526,true
Linda,Turner,238.561294,true
Debra,Roberts,69.389492,false
David,Sampson,77.053047,false
Sarah,Cochran,138.613210,true
Regina,Holland,151.201169,true
Mario,Ortiz,27.084428,false
Maria,Gonzalez,164.644039,true
Albert,Perez,163.198075,true
Daisy,Mccarthy,87.964392,false
Anna,Leonard,75.547191,false
Catherine,Mosley,188.349059,true
April,Miranda,82.646517,false
Michael,Walker,288.929486,true
Abigail,Lam,255.372215,true
Alan,Graham,92.786821,false
Jennifer,Diaz,77.854799,false
Sean,Rogers,186.392647,true
Anthony,Jackson,200.012596,true
William,Taylor,117.969428,true
Richard,Robinson,200.910870,true
Nicholas,Barnes,219.400386,true
Brittany,Austin,233.735250,true
Robin,Schmidt,96.698268,false
Kendra,Monroe,226.000777,true
Nancy,Grant,23.798299,false
Nicole,Grant,155.984513,true
Courtney,Thompson,52.852760,false
Jeanette,Washington,291.525558,true
James,Yates,224.873614,true
Justin,MD,115.975173,true
Melissa,Thompson,200.861624,true
Steven,Lee,140.357855,true
Allison,Fisher,231.493857,true
Mark,Phillips,197.251729,true
Elijah,Harrison,151.580469,true
Paul,Farley,9.419976,false
Jennifer,Cole,47.395456,false
Michael,Tucker,146.747880,true
David,Steele,276.164097,true
Monica,Hodges,203.313042,true
Scott,Wallace,23.245860,false
Antonio,DDS,93.396029,false
Melissa,Wright,68.626964,false
Stephanie,Price,27.227652,false
Denise,Kennedy,233.466543,true
Melissa,Walsh,177.858796,true
Leslie,Spence,156.201196,true
Rachel,Walker,144.439533,true
Donald,Horn,13.063471,false
Christopher,Rojas,94.088070,false
Robert,Crawford,216.653078,true
Larry,Brown,174.180732,true
Becky,Swanson,245.854615,true
Gary,Howard,25.939753,false
Christopher,Marks,111.846792,true
Bonnie,Alexander,136.629585,true
Brandon,Stevens,77.206917,false
Lori,Guerra,99.727726,false
Michele,Alvarado,243.987202,true
Christine,Lee,8.809339,false
Jamie,Fry,159.706722,true
Christopher,Perez,102.943584,true
Matthew,Carter,194.287326,true
Jason,Hunter,78.764063,false
Tyler,Henry,186.962446,true
Tiffany,Harris,17.696592,false
Matthew,MD,39.122550,false
Juan,Brewer,152.962479,true
Mark,Riggs,44.175844,false
Brittany,Stewart,273.530731,true
Terry,Davis,271.779368,true
Jessica,Oneill,157.513121,true
Kimberly,Ortiz,55.250939,false
Zoe,Walls,248.866607,true
Sara,Wallace,155.879418,true
Nicole,Jenkins,291.512123,true
Austin,Kelly,85.875721,false
Sarah,Knox,169.158619,true
Alison,Carroll,115.340131,true
Robert,Buchanan,163.326039,true
Penny,Wilson,178.796980,true
Leslie,Perez,77.953757,false
Brittney,Marquez,149.177245,true
Andrew,Bird,265.915810,true
Maria,Hughes,12.570403,false
Clayton,Williams,31.850547,false
Mary,Pittman,92.025402,false
James,Garner,81.966099,false
Randy,Middleton,117.092899,true
Alexis,Gardner,83.359235,false
Laurie,Garner,145.060322,true
Danny,Bush,111.997685,true
Joseph,Smith,291.080029,true
Edgar,Armstrong,185.918709,true
Samantha,Scott,97.874213,false
Troy,Coleman,74.574922,false
Brian,Young,130.997460,true
Timothy,Perez,113.657467,true
Sierra,Nguyen,110.848177,true
Cynthia,Murphy,296.007814,true
Julie,Diaz,269.489402,true
Andrew,Silva,46.156398,false
Gary,Costa,287.036593,true
Jasmine,Berg,127.142636,true
Glenda,Brown,85.603918,false
Jonathan,Boone,172.462441,true
Cynthia,Jimenez,51.809962,false
Cynthia,Morgan,283.329412,true
Dwayne,Browning,14.245253,false
Brittany,Lewis,150.907578,true
Zachary,Johnson,139.646417,true
Kayla,Wilson,48.843951,false
Andrew,Doyle,245.086447,true
Jennifer,Parks,12.798439,false
Daniel,MD,176.735085,true
Lindsey,Quinn,57.573566,false
Brian,Walker,34.963496,false
Bradley,Curry,104.029162,true
Roy,Cohen,148.492457,true
David,Black,148.485027,true
Julie,Gonzales,275.851384,true
Paula,Williams,190.660535,true
James,Clark,117.571505,true
Christopher,Robinson,14.265841,false
William,Carr,85.407389,false
Todd,Dunlap,38.320060,false
Kimberly,Morales,206.443862,true
Jesse,DDS,267.503490,true
Laura,Leblanc,205.961791,true
Susan,Parker,7.389761,false
Laurie,Harris,229.697602,true
Natalie,Lawrence,86.768337,false
Kara,Hanson,275.437715,true
Joseph,Walker,135.474134,true
Gregory,Davis,155.666739,true
Paul,Erickson,192.499646,true
Preston,Holmes,36.862054,false
Joy,Buck,40.944519,false
Brian,Sherman,279.453025,true
Brandon,Davis,17.824616,false
Patricia,Hamilton,63.232839,false
Shawn,Garcia,227.491116,true
William,Stone,48.991035,false
Brian,Cunningham,294.764614,true
Shawn,Norman,113.852043,true
Evan,Ibarra,32.328202,false
Logan,Porter,157.574472,true
Kerry,Gibson,216.948691,true
Christine,Parsons,232.117075,true
Erica,Chung,204.140918,true
Alan,Collins,29.586324,false
John,Robinson,60.373531,false
Monique,Santos,82.082566,false
Nicole,Mason,190.238735,true
Michael,Knight,238.757683,true
John,Bishop,18.291686,false
Christopher,Odom,282.993187,true
Michael,Walker,149.842849,true
Crystal,Wall,187.586803,true
Christian,Ramirez,258.410621,true
Kevin,Rowland,185.641043,true
Candice,Mcintosh,266.270667,true
Leslie,Hoffman,282.059511,true
James,Johnson,263.373919,true
Jennifer,Shepherd,183.972391,true
Susan,Tucker,187.499416,true
Michele,Harvey,271.098419,true
Teresa,Collins,186.971541,true
Jonathan,Leblanc,128.206665,true
Stephanie,Morgan,209.841740,true
Michael,Duran,67.483013,false
Daniel,Cannon,193.372859,true
Kayla,Butler,157.405221,true
Jimmy,Harrell,162.695365,true
Jeffery,Fuentes,32.984417,false
Lucas,Rivera,280.970806,true
Mark,Le,197.957570,true
Taylor,Myers,92.372922,false
Robert,Berger,41.582519,false
Victor,White,71.283494,false
Caroline,Powell,59.577910,false
Erica,Austin,225.362411,true
Douglas,Henry,260.186779,true
Monica,Miller,45.664255,false
Kimberly,Martin,42.849802,false
Felicia,Larson,184.205634,true
Cassandra,Frazier,19.266727,false
Heather,Phelps,119.014562,true
John,Hart,181.280244,true
Meredith,Moore,84.425983,false
Isabel,Pratt,24.783426,false
Misty,Martin,269.990204,true
Jessica,Richards,64.726646,false
Margaret,Campbell,174.298632,true
Michael,Frazier,47.579929,false
Michael,Sharp,115.665850,true
Cindy,Pena,152.223436,true
Jacob,Dominguez,153.477967,true
Cody,Scott,66.565884,false
Nicole,Coffey,118.195275,true
Crystal,Snyder,155.466109,true
Matthew,Love,285.097541,true
Marcus,Ortega,188.109459,true
Jason,Jackson,99.205899,false
Daniel,Ramos,58.319854,false
Raymond,Wilson,200.385563,true
Lindsey,Garcia,170.995127,true
Donna,Orr,40.463381,false
Wendy,Horn,5.929938,false
Mario,Mclaughlin,90.333807,false
Benjamin,Barron,20.671245,false
Mark,Moss,33.795327,false
Travis,Garza,82.872583,false
George,Lopez,0.942248,false
Gabriel,Barnes,69.598262,false
Daniel,Johnson,214.524030,true
Mitchell,Davis,158.782711,true
Mark,White,56.211769,false
Michael,Foster,115.242233,true
Pamela,Solis,66.647082,false
Maxwell,Frost,0.006024,false
Chad,Jones,67.877948,false
Don,Mcdaniel,228.591874,true
Lisa,Morrison,73.990547,false
Jeffrey,Clark,239.438655,true
Melissa,Santiago,128.261639,true
Jason,Adams,21.571290,false
Wendy,Myers,263.680925,true
Norman,Wade,99.627093,false
Roberto,Brown,215.039347,true
Casey,Wright,280.203231,true
Juan,Rivera,91.138167,false
Terry,Gallegos,268.584473,true
Timothy,Jones,153.222883,true
Sarah,Crawford,230.517892,true
Christopher,Hammond,263.095833,true
Ashley,Cantu,285.403579,true
Mathew,Harris,46.605018,false
David,Williams,193.401953,true
Catherine,Novak,184.895416,true
Jonathan,Cobb,42.210664,false
Elizabeth,Alexander,98.445146,false
Michelle,Fisher,77.165971,false
David,Griffith,180.025376,true
Suzanne,Murray,178.472702,true
Antonio,Beasley,28.095273,false
Terry,Hobbs,216.589298,true
Kathleen,Chan,211.189994,true
Audrey,Adkins,285.661620,true
Jonathan,Patel,148.880400,true
Micheal,Baker,134.554241,true
Brandon,Stein,164.660033,true
Annette,Douglas,10.028470,false
Jeffery,Webb,269.149354,true
Michael,Miller,200.099260,true
Cassandra,Mcintyre,127.022785,true
Brittany,Allen,215.737075,true
Erin,Robinson,79.419038,false
Anthony,Sims,77.624130,false
Craig,Jones,51.502140,false
Annette,Peterson,228.645002,true
Victor,Reed,45.415005,false
Nathan,Love,84.668116,false
William,Chavez,17.550606,false
Patrick,Kennedy,203.389137,true
Andrea,Jones,246.208954,true
Michele,Mathews,59.393951,false
Yolanda,Romero,155.258581,true
Abigail,Beck,26.826159,false
Christopher,Hughes,261.934458,true
Kristina,Gutierrez,293.995552,true
Cristina,Cervantes,145.771961,true
Victor,Johnson,32.819416,false
Lauren,Page,111.923473,true
Charles,Orozco,65.253187,false
Andrea,Bowen,30.275214,false
Caleb,Smith,213.543466,true
Christine,Bradford,291.844856,true
Pamela,Lee,128.378886,true
Ronald,Steele,287.860411,true
Tami,Lynch,123.385054,true
Thomas,Glenn,124.179954,true
Melinda,Aguilar,267.498981,true
Martin,Harris,1.752357,false
Karen,Hunter,139.075176,true
Donald,Leon,66.846704,false
Frances,Lewis,5.522938,false
Cesar,Jackson,182.328297,true
Carla,Green,69.409292,false
Angela,Le,167.341083,true
Maria,Bryant,66.383077,false
David,Cisneros,67.636325,false
Amanda,DVM,6.139394,false
Anthony,Choi,299.626139,true
Ricardo,Barnes,68.200837,false
Ashley,Davis,125.005784,true
Patricia,Maxwell,254.010038,true
Michael,Miller,52.698434,false
Carla,Carter,191.697808,true
Rachael,Oliver,268.245856,true
Donald,Gardner,70.512955,false
Brad,Garcia,227.645609,true
Megan,Smith,5.820828,false
Anthony,Torres,214.614419,true
Karen,Smith,201.451722,true
Teresa,Robinson,68.369157,false
Gregory,Morris,58.530923,false
Lisa,Holmes,17.995306,false
Lisa,Navarro,97.515008,false
Sabrina,Michael,243.427773,true
Susan,Matthews,200.412306,true
John,Kim,51.537026,false
Sara,Sutton,189.522167,true
Jeremy,Glover,278.910567,true
William,Carter,23.216807,false
Krystal,Cortez,56.111549,false
Spencer,Mccarthy,279.599540,true
Troy,Gardner,104.553292,true
Peter,Flores,74.410658,false
Angela,Shelton,146.409896,true
John,Burgess,108.637304,true
Aaron,Cook,184.464288,true
Lisa,Dennis,211.378426,true
Brenda,Navarro,298.828814,true
Kayla,Hall,9.281221,false
Katelyn,Conner,40.760790,false
Alexandra,Bell,143.393096,true
Ann,Wilson,225.515801,true
Colleen,Snow,263.673472,true
Lisa,Pham,189.890221,true
Scott,Taylor,247.382969,true
Donald,Wood,210.880734,true
Dawn,Salas,143.543199,true
Aimee,Wilson,130.910904,true
Dana,Reyes,163.041042,true
Zoe,Robinson,154.702047,true
Bradley,Ryan,5.450064,false
Katherine,Hopkins,82.650157,false
Brandon,Cervantes,288.226986,true
Lisa,French,178.268555,true
Justin,Johnson,29.622282,false
Amanda,Johns,126.129418,true
Ryan,Shea,97.277025,false
Kyle,Hart,189.120886,true
Kari,Jones,155.740630,true
Matthew,White,264.015511,true
Leah,King,26.058653,false
Katherine,Bowers,102.692591,true
Emily,Gonzalez,115.533355,true
Dylan,Williamson,192.151003,true
Matthew,Jordan,231.346985,true
Corey,Williams,282.730924,true
Deanna,Braun,99.448045,false
Thomas,Harrell,184.407191,true
Ronald,Schmidt,88.633937,false
Thomas,Johnson,113.628160,true
Angela,Lopez,6.367849,false
Tina,DDS,25.289086,false
Ashley,Scott,30.488748,false
Michelle,Higgins,142.486012,true
Cynthia,Buck,280.162625,true
Sandra,Baker,169.957639,true
Amanda,Rivers,45.077540,false
Amy,Cameron,240.859706,true
John,Wood,172.402830,true
Robert,Gonzalez,116.338769,true
Kevin,White,122.769880,true
Douglas,Martinez,68.862927,false
Cynthia,Wright,212.205174,true
Mike,Burton,156.628497,true
Kelly,Suarez,103.352132,true
Carla,Anderson,176.781290,true
Crystal,Ewing,76.546008,false
Rebekah,Brown,248.688171,true
David,Love,214.982623,true
Katie,Beltran,58.333271,false
Charles,Collins,82.981692,false
Timothy,Long,57.810809,false
Kyle,Castro,257.859827,true
Charles,Atkinson,201.251950,true
Gregg,Robles,243.941543,true
Joseph,Dodson,231.714095,true
Richard,Morris,205.685355,true
Joshua,Jones,51.995162,false
Kathryn,Ray,297.680077,true
David,Barber,265.778789,true
Ashley,Montgomery,91.985275,false
Erin,Torres,162.260057,true
Theodore,Perry,54.282840,false
Christopher,Dixon,151.554257,true
Michael,Lee,222.598326,true
Brittany,Brandt,48.314823,false
Rebecca,Pena,40.504287,false
Harold,Harris,30.280511,false
Alan,Smith,136.717387,true
Lynn,Petersen,119.288704,true
Alex,Williams,125.235146,true
Maria,Johnson,140.618000,true
Teresa,Ramirez,68.894118,false
Jessica,Williams,211.292734,true
Eric,Stokes,141.435250,true
Sarah,Young,165.889806,true
Nicholas,Hinton,175.532423,true
David,Merritt,22.805912,false
Brandy,Murray,118.584590,true
Melissa,Lewis,263.601257,true
Adam,Johnson,229.070173,true
Austin,Roberts,40.121201,false
Ashley,Smith,115.872854,true
Kimberly,Wheeler,286.104813,true
Sherry,Coffey,136.370691,true
Gabriel,Luna,218.213847,true
Pedro,Warren,264.341223,true
Shannon,Hill,105.998978,true
Sydney,Michael,207.936771,true
